arrival_rate,service_rate,servers,avg_waiting_time
7.7744755905341965,7.759844228406304,4,0.0008003450239427039
9.223645675081162,12.186582294504056,3,0.0008391047606594965
5.153084208421516,12.653954975322833,2,0.003464196013262647
3.8001418867911507,9.330167158835168,4,1.5020154446783613e-05
4.045475491354552,8.535748296477145,1,0.06624633905452099
3.580384223128725,11.617753560395,5,0.0
8.10277156603799,14.663803551339418,4,4.546398815469905e-05
7.902346326496689,7.190355585042953,2,0.06440843410090101
7.27348203854928,5.244296871657392,5,0.0016167074108105566
2.4972523451125532,14.346402315040475,2,0.0009468851883576505
6.50945108336482,12.023619389992525,5,0.0
6.401335357597692,14.753453376269714,5,0.0
5.267997989712354,5.9146767766327635,4,0.001091188136612104
7.102424166886955,6.292189775671693,2,0.05875656428682475
4.97791313202541,8.398575173355413,3,0.0008019827759492178
7.897866248733871,11.030060365540242,3,0.001156620764374978
5.076757608077024,13.660822652874472,4,0.0
2.5065012311818213,5.306804067744234,3,0.0005641358919831992
9.626322862656284,10.327269849042878,3,0.005056185885617198
4.561503018419591,9.840422174411492,5,0.0
9.656619542090185,14.284373500604936,4,5.584095328536504e-05
6.75631214423312,6.970003898458036,5,0.00010012162278266547
9.292453984164123,7.303365736764457,5,0.0003444935910414489
5.350584602845194,7.022045920336831,1,0.41502022125736077
6.619798456627628,7.285233404123135,2,0.02890317501500792
7.417081756822688,13.715451882383828,4,1.7397360912192726e-05
4.262546697135907,13.988446760932895,2,0.0010184797293246754
4.074936501011319,6.767994949344196,1,0.19711782444897677
9.353990567978737,11.473164692989753,5,9.357258973898209e-05
5.794823483105281,13.744445589055118,5,0.0
6.301426578583941,14.723321853766988,4,2.7806875391952348e-05
6.265323333349083,12.25251209665011,4,5.264185166960651e-05
7.644909194600393,5.3923031103776555,1,29.860602891423447
6.086873319135725,10.024974807965137,5,2.0233012421585622e-05
4.1683386631066,6.468567897096676,4,0.00032782234373925615
4.386493566265641,10.976052261216475,5,0.0
8.946370878374355,5.704556059556957,1,35.51452718117789
7.341891636414446,11.48667755497236,4,0.0002696637933471941
4.938459254956454,14.651653013336643,5,0.0
6.4685758293437,6.355738086401388,5,0.0003219249074436294
3.9601874093532325,14.614754632226543,3,2.1269940973263225e-05
2.28952956594663,13.206805783281084,5,0.0
5.4680777983801,12.256787999164334,1,0.059348546879689656
8.840125103774877,9.774593193859326,5,2.312629501564595e-06
5.700039755545826,14.339135324280031,4,0.00010223371384136721
6.406807200456771,10.611071773163637,3,0.0009748114762848701
7.146385713296661,13.999294440985434,2,0.006505601008604009
7.773456200139702,6.947966680934696,3,0.007227427365798025
2.2063788571230667,10.08349724883836,3,6.144063331696619e-05
6.989064499143215,10.84108514021586,3,0.0009553509267884271
3.7557490629764425,5.73765555692936,2,0.027018923191133613
2.870743141056203,14.523180399573352,3,0.0
6.107363084521992,9.333353930484776,5,0.0
9.516079368155964,7.532005152358689,3,0.010959457364011955
2.6224694869514913,10.241977940488447,5,0.0
2.0936601775153845,13.22623556400351,1,0.016254182994510487
2.0087790365716023,9.558747932490856,3,0.0
8.387670899531962,11.491262299328547,4,0.00014881417678252722
3.1358746426166313,6.313905878130371,3,0.0008011143008294346
7.892639901817452,6.40226693400523,3,0.013902030617923626
2.6113430382893057,8.621360961215931,5,0.0
6.1892694421098,6.220153511113249,3,0.00901861722900779
3.6145243375068343,5.826975773967576,1,0.1742816259899279
5.468908931779026,6.93795271612043,3,0.0024219695926142788
3.3507930239136066,13.079721914339213,1,0.02323505699869802
6.865738830906687,6.3420575743355325,3,0.0071977261902177615
9.55128979019537,6.636508689910629,1,30.82256901201796
4.630558436389035,14.89063758204081,5,0.0
7.406980611436842,12.634368346375489,1,0.1140891607642626
2.6833452934444217,7.346688052235564,4,1.0837677822331027e-05
